"","Object.Number","Is.Highlight","Is.Public.Domain","Object.ID","Department","Object.Name","Title","Culture","Period","Dynasty","Reign","Portfolio","Artist.Role","Artist.Prefix","Artist.Display.Name","Artist.Display.Bio","Artist.Suffix","Artist.Alpha.Sort","Artist.Nationality","Artist.Begin.Date","Artist.End.Date","Object.Date","Object.Begin.Date","Object.End.Date","Medium","Dimensions","Credit.Line","Geography.Type","City","State","County","Country","Region","Subregion","Locale","Locus","Excavation","River","Classification","Rights.and.Reproduction","Link.Resource","Metadata.Date","Repository"
"237654","60.724.24","False","True",363626,"Drawings and Prints","Drawing ; Ornament and architecture","Design for Stole and Maniple","","","","","","Artist","","Ernest Geldart","British, London 1848–1929","","Geldart, Ernest","British","1848      ","1929      ","late 19th–early 20th century",1865,1929,"Graphite, pen and ink with watercolor","sheet: 19 3/4 x 18 in. (50.2 x 45.7 cm)","Exchange, Royal Institute of British Architects, 1960","","","","","","","","","","","","Drawings|Ornament & Architecture","","http://www.metmuseum.org/art/collection/search/363626","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"361063","04.2.361","False","False",552673,"Egyptian Art","Amulet, Anubis","Anubis Amulet","","Late Period–Ptolemaic Period","Dynasty 26–30","","","","","","","","","","","","664–30 B.C.",-664,-30,"Faience","H. 3.5 cm (1 3/8 in.)","Gift of Darius Ogden Mills, 1904","From","","","","Egypt","","","","","","","","","http://www.metmuseum.org/art/collection/search/552673","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"110038","30.120.267a, b","False","True",196665,"European Sculpture and Decorative Arts","Candlestick","Candlestick","British or Irish","","","","","","","","","","","","","","late 18th–early 19th century",1785,1815,"Glass","H. 8 in.  (20.3 cm)","The Sylmaris Collection, Gift of George Coe Graves, 1930","","","","","","","","","","","","Glass","","http://www.metmuseum.org/art/collection/search/196665","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"287203","63.350.203.45.503","False","True",414744,"Drawings and Prints","Photograph","Josie Sadler, from the Actors and Actresses series (N45, Type 1) for Virginia Brights Cigarettes","","","","","","Publisher","Issued by","Allen & Ginter","American, Richmond, Virginia","","Allen & Ginter","American","","","ca. 1888",1885,1891,"Albumen photograph","Sheet: 2 3/4 x 1 3/8 in. (7 x 3.5 cm)","The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","","","","","","","","","","","","Photographs|Ephemera","","http://www.metmuseum.org/art/collection/search/414744","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"171243","1994.245.41","False","False",272117,"Photographs","Polaroid","[Detail of Railroad Car Sign Lettering]","","","","","","Artist","","Walker Evans","American, St. Louis, Missouri 1903–1975 New Haven, Connecticut","","Evans, Walker","American","1903      ","1975      ","September 16, 1974",1974,1974,"Instant color print","7.9 x 7.9 cm (3 1/8 x 3 1/8 in.)","Purchase, Samuel J. Wagstaff Jr. Bequest and Lila Acheson Wallace Gift, 1994","","","","","","","","","","","","Photographs","© Walker Evans Archive, The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/272117","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"64238","55.121.38.22","False","True",74997,"Asian Art","Folio","","India (Gujarat)","","","","","","","","","","","","","","15th century",1400,1499,"Ink, opaque watercolor, and gold on paper","Overall: 4 3/8 x 10 5/8 in. (11.1 x 27 cm)","Rogers Fund, 1955","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/74997","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"319432","1973.79.20","False","True",452441,"Islamic Art","Fragment","Fragment","","","","","","","","","","","","","","","13th–16th century",1200,1599,"Stonepaste; painted under transparent glaze","H. 3/4 in. (1.9 cm)
W. 3 in. (7.6 cm)
D. 2 7/8 in. (7.3 cm)
Wt. 1.8 oz. (51 g)","Gift of Jack A. Josephson, 1973","Attributed to","","","","Egypt","","","","","","","Ceramics","","http://www.metmuseum.org/art/collection/search/452441","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"40918","93.3.227a, b","False","True",47538,"Asian Art","Ornament","","Japan","Edo period (1615–1868)","","","","","","","","","","","","","1698",1698,1698,"Clay glazed and gilt (Kiyomizu ware)","H. 8 1/2 in. (21.6 cm)","Gift of Charles Stewart Smith, 1893","","","","","","","","","","","","Ceramics","","http://www.metmuseum.org/art/collection/search/47538","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"103628","07.225.502","False","True",189754,"European Sculpture and Decorative Arts","Armchair","Armchair (fauteuil)","French","","","","","","","","","","","","","","first quarter 18th century",1700,1725,"Carved and gilded beechwood, wool Aubusson tapestry covers","47 1/2 × 27 1/2 × 21 5/8 in. (120.7 × 69.9 × 54.9 cm)","Gift of J. Pierpont Morgan, 1906","","","","","","","","","","","","Woodwork-Furniture","","http://www.metmuseum.org/art/collection/search/189754","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"442577","41.97.120","False","False",739902,"Drawings and Prints","Print","A man holding a staff and leaning on a large rock looking into the background, a copy from 'Figurine'","","","","","","Artist|Artist","After","Salvator Rosa|Carlo Antonini","Italian, Arenella (Naples) 1615–1673 Rome|Italian, ca. 1780–ca. 1784","","Rosa, Salvator|Antonini, Carlo","","1615      |1740      ","1673      |1784      ","1780",1775,1785,"Etching","Sheet: 19 11/16 × 15 1/8 in. (50 × 38.4 cm)
Plate: 5 9/16 × 3 9/16 in. (14.2 × 9 cm)","Gift of Harry Shaw Newman, 1941","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/739902","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"329624","53.9.2","False","False",468457,"Medieval Art","Coin","Coin","European","","","","","","","","","","","","","","20th century (Venetian style)",1900,1953,"Gold","Overall: 13/16 x 1/16 in. (2 x 0.1 cm)","Gift of Frederic Newlin Price, 1953","Made in","Venice","","","Italy","","","","","","","Coins","","http://www.metmuseum.org/art/collection/search/468457","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"121964","63.90.111","False","True",209774,"European Sculpture and Decorative Arts","Fan","Fan","French","","","","","","","","","","","","","","ca. 1840",1835,1845,"Paper, paint, gilt, ivory, gold, silver, metal, mother-of-pearl","10 3/4 × 20 1/4 in. (27.3 × 51.4 cm)","Gift of Mrs. William Randolph Hearst, 1963","","","","","","","","","","","","Fans","","http://www.metmuseum.org/art/collection/search/209774","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"253388","23.112.1996","False","False",380065,"Drawings and Prints","Drawing","Design for Wagon, no. 694","","","","","","Manufacturer","","Brewster & Co.","American, New York","","Brewster & Co.","American","","","1850–70",1850,1870,"Pen and black ink, watercolor and gouache","sheet: 6 9/16 x 10 1/8 in. (16.7 x 25.7 cm)","Gift of William Brewster, 1923","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/380065","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"416486","1970.659.237","False","True",685578,"Photographs","Carte-de-visite","[George Thomas Doo]","","","","","","Photography Studio","","John and Charles Watkins","British, active 1867–71","","John and Charles Watkins","British","1840      ","1875      ","1860s",1860,1869,"Albumen silver print","Approx. 10.2 x 6.3 cm (4 x 2 1/2 in.)","The Albert Ten Eyck Gardner Collection, Gift of the Centennial Committee, 1970","","","","","","","","","","","","Photographs","","http://www.metmuseum.org/art/collection/search/685578","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"84055","50.231.70–.75","False","True",114370,"Costume Institute","Button","Button","French","","","","","","","","","","","","","","ca. 1775",1770,1779,"ivory, glass","","From the Hanna S. Kohn Collection, 1951","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/114370","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"111553","38.145.227","False","False",198255,"European Sculpture and Decorative Arts","Medallion","George III (1738-1820)","British","","","","","","","","","","","","","","19th century (?)",1800,1899,"Gilt copper","With frame 4 7/8 x 4 1/4 in.  (12.4 x 10.8 cm)","Bequest of Mary Martin, 1938","","","","","","","","","","","","Metalwork-Copper","","http://www.metmuseum.org/art/collection/search/198255","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"236405","1990.1100.3","False","True",362313,"Drawings and Prints","Print","Philadelphia Sunday Press: June 9, 1895","","","","","","Artist","","George Reiter Brill","American, Pittsburgh, Pennsylvania 1867–1918 Florida","","Brill, George Reiter","American","1867      ","1918      ","1895",1895,1895,"Commercial relief process","Sheet: 21 15/16 × 15 11/16 in. (55.7 × 39.8 cm)
Image: 19 11/16 × 13 5/8 in. (50 × 34.6 cm)","Purchase, Leonard A. Lauder Gift, 1990","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/362313","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"352757","2011.529.20","False","False",506254,"Musical Instruments","Bell","Bell","Czech or Slovak","","","","","","","","","","","","","","late 20th century",1978,1982,"glass","Overall: 15.9 x 8.9cm (6 1/4 x 3 1/2in.)","Gift of A. A. Trinidad Jr., 2011","","","","","Czech Republic or Slovakia","","","","","","","Idiophone-Struck-bell","","http://www.metmuseum.org/art/collection/search/506254","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"10603","26.216.22","False","True",11530,"American Paintings and Sculpture","Drawing","The Empty Bottle (from McGuire Scrapbook)","","","","","","Artist","Probably","John McLenan","American, Pennsylvania 1827–1865 New York","","McLenan, John","American","1827      ","1865      ","",1827,1865,"Graphite on off-white wove paper","8 1/8 x 7 1/4 in. (20.6 x 18.4 cm)","Gift of James C. McGuire, 1926","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/11530","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"84052","50.231.55–.60","False","True",114367,"Costume Institute","Button","Button","French","","","","","","","","","","","","","","ca. 1775",1770,1780,"ivory, metal, strass","","From the Hanna S. Kohn Collection, 1951","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/114367","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"269542","57.575.1","False","False",396816,"Drawings and Prints","Print","Last Glow in the Woods","","","","","","Artist","","Karl Schrag","American (born Germany), Karlsruhe 1912–1995 New York","","Schrag, Karl","American, born Germany","1912      ","1995      ","1957",1957,1957,"Etching","","John B. Turner Fund, 1957","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/396816","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"28119","19.53.121","False","False",33356,"Arms and Armor","Linstock","Linstock","Italian","","","","","","","","","","","","","","16th century",1501,1600,"Steel, wood, brass, textile (velvet, metallic thread)","L. 89 3/8 in. (227 cm); L. of head 18 1/2 in. (47 cm); W. 9 in. (22.9 cm); Wt. 3 lbs. 11 oz. (1670 g)","Gift of Charles M. Schott Jr., 1917","","","","","","","","","","","","Shafted Weapons","","http://www.metmuseum.org/art/collection/search/33356","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"166436","1995.218","False","False",267182,"Photographs","Photograph","Flint, Michigan","","","","","","Artist","","Timothy Feresten","American, born 1954","","Feresten, Timothy","American","1954      ","","1992",1992,1992,"Chromogenic print","35.9 x 47.0 cm. (14  1/8  x 18  1/2  in.)","Gift of the artist, 1995","","","","","","","","","","","","Photographs","© Timothy Feresten","http://www.metmuseum.org/art/collection/search/267182","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"300770","1986.1180.10","False","True",428740,"Drawings and Prints","Print","Three Trombonists, from The Large Wedding Dancers","","","","","","Artist","","Heinrich Aldegrever","German, Paderborn ca. 1502–1555/1561 Soest","","Aldegrever, Heinrich","German","1502      ","1561      ","1538",1538,1538,"Engraving","Sheet: 4 5/8 × 3 1/8 in. (11.7 × 7.9 cm)","Bequest of Grace M. Pugh, 1985","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/428740","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"255886","35.73.24","False","False",382686,"Drawings and Prints","Drawing","Design for a Torchere","","","","","","Artist|Former Attribution","Formerly attributed to","Anonymous, Dutch, 18th century|Anonymous, French, 18th century","","","Anonymous, Dutch, 18th century|Anonymous, French, 18th century","Dutch|French","1700      |1700      ","1800      |1800      ","ca. 1715 (?)",1710,1720,"Pen and brown ink with gray wash","sheet: 10 3/8 x 5 5/8 in. (26.4 x 14.3 cm)","Harris Brisbane Dick Fund, 1935","","","","","","","","","","","","Drawings|Ornament & Architecture","","http://www.metmuseum.org/art/collection/search/382686","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"67300","1995.442.7","False","False",80055,"Costume Institute","Jacket","Jacket","Italian","","","","","Designer","","Byblos","Italian, founded 1983","","Byblos","Italian","1983      ","9999      ","1988–90",1988,1990,"cotton","","Gift of Clay H. Barr, in memory of Jay D. A. Barr, 1995","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/80055","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"171027","53.568","False","False",271900,"Photographs","Glass positive","Margaret Eakins","","","","","","Artist","","Thomas Eakins","American, Philadelphia, Pennsylvania 1844–1916 Philadelphia, Pennsylvania","","Eakins, Thomas","American","1844      ","1916      ","1883",1883,1883,"Glass positive ","8.3 x 5.4 cm (3 1/4 x 2 1/8 in.)","Gift of Charles Bregler, 1953","","","","","","","","","","","","Transparencies","","http://www.metmuseum.org/art/collection/search/271900","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"172549","1994.254.1176","False","False",273423,"Photographs","Negative","[Street Scene with Crowd of Men and Parked Cars, Florida]","","","","","","Artist","","Walker Evans","American, St. Louis, Missouri 1903–1975 New Haven, Connecticut","","Evans, Walker","American","1903      ","1975      ","November–December 1941",1941,1941,"Film negative","4 x 5 in.","Walker Evans Archive, 1994","","","","","","","","","","","","Negatives","© Walker Evans Archive, The Metropolitan Museum of Art","http://www.metmuseum.org/art/collection/search/273423","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"442839","48.101.406","False","True",740814,"Islamic Art","Fragment","Fragment","","","","","","","","","","","","","","","probably 8th–12th century",800,1300,"stucco; carved; painted (?)","L 5.5 cm x W 3 x H 2","Rogers Fund, 1948","Excavated in","Nishapur","","","Iran","","","","","","","Stucco","","http://www.metmuseum.org/art/collection/search/740814","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"92689","2009.300.2465a–c","False","False",157294,"Costume Institute","Shirtwaist","Shirtwaist","American","","","","","","","","","","","","","","ca. 1900",1898,1902,"silk, linen","","Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Rodman A. Heeren, 1959","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/157294","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"85225","1980.445.5","False","True",116952,"Costume Institute","Purse","Purse","Dutch","","","","","","","","","","","","","","1800–1820",1800,1820,"cotton, glass","","Gift of Stella Jolles Reichman, 1980","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/116952","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
